key_hip,DEC,HIP,RA,Stellar_parallax,color_index,mag
729_hip,18.21196314,729,2.260102902,1.043,G9III,5.57
9110_hip,17.81753177,9110,29.33772674,0.921,K1p...,5.09
78821_hip,-19.80186007,78821,241.3606408,-0.024,B2V,4.9
74604_hip,-31.51912119,74604,228.6554968,0.374,F3III,4.91
2219_hip,17.89312479,2219,7.012145831,1.584,M3IIIvar,5.01
85048_hip,-37.2207864,85048,260.7281212,1.075,K1III,5.91
42459_hip,-53.43976748,42459,129.8493473,-0.132,B5V,5.45
58379_hip,-56.31731019,58379,179.5634355,-0.062,B8III,5.44
84862_hip,32.46774334,84862,260.1648632,0.619,G0V,5.38
95066_hip,-5.415765928,95066,290.1371028,0.937,G8III-IV...,4.98
108693_hip,13.11982345,108693,330.2722898,0.336,F4III,5.61
41152_hip,53.21971228,41152,125.9520929,0.125,A3V,5.52
301_hip,-17.33598771,301,0.934957616,-0.047,B9IVn,4.55
39117_hip,73.9179192,39117,120.04891,1.424,K3III,5.37
91845_hip,-8.275214844,91845,280.8802198,1.112,G8II,4.88
16147_hip,49.06286627,16147,52.01279024,-0.091,B5V,4.99
117722_hip,-14.25121716,117722,358.1249604,1.252,K2III,5.85
57741_hip,-62.64938114,57741,177.6136551,0.233,A3Iab,5.68
23430_hip,-26.27502946,23430,75.54092425,1.056,K1III,5.01
79754_hip,-53.81110927,79754,244.1803263,1.696,M2IV,5.45
96760_hip,-23.42908567,96760,295.0298575,1.038,K0III,5.97
110778_hip,-16.74213796,110778,336.642814,0.618,G3V,5.55
115126_hip,-13.45855162,115126,349.777785,0.787,G6/G8IV,5.2
6748_hip,-13.05651201,6748,21.7148546,0.321,F0V,5.51
59847_hip,23.94540896,59847,184.0855753,0.957,K0III,4.93
16599_hip,54.97485691,16599,53.41274961,0.114,A3V,5.98
51364_hip,-29.66383248,51364,157.370722,1.42,K3III,5.58
29038_hip,14.7684717,29038,91.89302018,-0.164,B3IV,4.42
20579_hip,34.13075775,20579,66.12147997,-0.054,B8V,5.73
10215_hip,-10.05216202,10215,32.84261021,0.418,F5V,6
76600_hip,-29.77775386,76600,234.6640396,-0.177,B2.5V,3.66
36942_hip,-52.53383621,36942,113.9155111,1.373,K3III,4.93
95572_hip,13.02380156,95572,291.6005624,0.456,F6III,5.76
76878_hip,18.46403679,76878,235.4779716,0.207,A2m,5.8
66878_hip,82.75240765,66878,205.5962287,0.993,G9III,5.92
35904_hip,-29.3031036,35904,111.0237606,-0.083,B5Ia,2.45
20885_hip,15.96218073,20885,67.14373289,0.952,G7III,3.84
38593_hip,-35.87728728,38593,118.5458688,-0.175,B2V,5.48
14043_hip,52.35174424,14043,45.21755767,-0.049,B7V,5.24
9533_hip,13.47671595,9533,30.6461575,1.584,M2III,5.97
62402_hip,62.78115465,62402,191.8289623,0.215,A9V,5.88
108868_hip,-6.522405956,108868,330.8185805,0.959,K0III,5.55
111394_hip,-1.574269851,111394,338.5121336,0.977,G6III,5.88
42001_hip,-38.84881464,42001,128.4101295,-0.114,B5III,5.92
97646_hip,-59.19366683,97646,297.6866796,0.082,A0IV,5.41
98962_hip,61.99541982,98962,301.3869957,1.191,K3III,5.4
46454_hip,9.056777727,46454,142.1141699,0.605,F9V,5.4
66821_hip,-54.55942517,66821,205.4365453,-0.055,B8Vn+...,4.99
26451_hip,21.14254914,26451,84.4111907,-0.148,B4IIIp,2.97
81300_hip,-2.324583631,81300,249.0893719,0.827,K2V,5.77
47267_hip,-43.19094447,47267,144.5060559,0.985,G8II,5.51
85382_hip,34.69580159,85382,261.6922737,-0.017,A0V,5.94
19777_hip,-10.25628292,19777,63.59870269,1.156,K3III,4.87
83196_hip,-24.98907,83196,255.0396255,0.407,F3V,5.74
32104_hip,17.64530307,32104,100.6013618,0.063,A2V,5.2
105696_hip,-41.00669545,105696,321.1034133,-0.036,A0III,5.76
32492_hip,-14.4259708,32492,101.7128829,-0.024,B8/B9III,5.28
113031_hip,-11.61651418,113031,343.3696035,-0.082,B8IV/V,5.8
25223_hip,-0.15981802,25223,80.92628878,-0.208,B1.5V,5.69
55657_hip,-72.25660787,55657,171.0463635,0.017,B2IV-V,5.55
78180_hip,54.74976237,78180,239.4476714,0.269,F0IV,4.96
107575_hip,2.686124042,107575,326.8081752,0.012,A1V,5.63
62763_hip,27.54071249,62763,192.9246732,0.681,G0III,4.93
78542_hip,52.91591721,78542,240.5231599,1.498,K5III,5.93
66435_hip,71.24225187,66435,204.2957855,1.219,K2III,5.5
94302_hip,56.85921261,94302,287.9190514,1.008,G8III,5.13
102333_hip,-51.92097088,102333,311.009724,0.278,A6:var,4.51
51685_hip,34.98869458,51685,158.3787964,0.029,A2Vn,5.57
78933_hip,-20.66919247,78933,241.7017746,-0.046,B1V,3.93
27588_hip,2.024699952,27588,87.62510707,0.953,G8III+...,5.97
63143_hip,54.09948923,63143,194.073185,0.204,A5m,5.84
4292_hip,58.97269767,4292,13.75065219,1.216,K2III,4.83
72210_hip,-23.15301769,72210,221.5282033,0.98,K0III,5.8
74096_hip,25.10863507,74096,227.1481821,1.233,K1III,5.82
28271_hip,1.837108389,28271,89.60184444,0.223,A5me del Del,5.89
44024_hip,-48.57291016,44024,134.4814937,1.06,G8/K0II,5.88
6813_hip,45.40668716,6813,21.91409059,0.421,F5IV,4.83
47199_hip,-32.17864643,47199,144.2912137,1.023,K1III,5.62
8497_hip,-10.68641035,8497,27.39626131,0.333,F3III,4.66
75352_hip,-12.36950145,75352,230.9676628,1.039,G8III,5.72
7719_hip,44.38616461,7719,24.83750969,0.883,G8III...,5.01
90606_hip,-80.23270815,90606,277.3330861,1.173,K2III,5.95
58758_hip,-63.31293012,58758,180.7562543,0.28,Am,4.32
92512_hip,59.38835076,92512,282.8003978,1.185,K0II-III SB,4.63
115830_hip,6.378992124,115830,351.992063,1.062,K1III,4.27
37173_hip,-25.36480433,37173,114.5751913,-0.1,B8IV,4.69
40321_hip,-36.32228059,40321,123.4929658,-0.184,B2V:,5.09
82730_hip,-6.153982102,82730,253.6487242,1.1,K2III,5.23
57013_hip,-43.09566688,57013,175.3324588,0.044,A0V,5.54
2505_hip,54.52228873,2505,7.94316214,-0.098,B8Vn,4.74
102208_hip,82.53115853,102208,310.6468246,0,A0V,5.75
95485_hip,-13.89713,95485,291.3399744,1.372,K2III,5.72
41080_hip,-7.543120526,41080,125.7253976,1.635,M1III,5.92
110179_hip,-13.30499496,110179,334.7530834,1.075,K0III,5.96
100044_hip,38.03293038,100044,304.4466743,0.377,B2pe,4.77
2599_hip,62.93178271,2599,8.249965222,0.13,B1Ia,4.17
44818_hip,29.65423553,44818,137.0002107,0.888,G8III,5.42
99655_hip,56.56772217,99655,303.3494399,0.114,A3IV-Vn,4.28
106999_hip,43.27383952,106999,325.0462894,1.601,M1IIIvar,5.09
38170_hip,-24.85978574,38170,117.3235632,1.218,G6Ia,3.34
51912_hip,-59.56439245,51912,159.0854932,1.172,K1III,5.08
93026_hip,-5.84631367,93026,284.2652906,1.057,K1III,4.83
25861_hip,3.292132937,25861,82.81055254,-0.176,B1.5V,5.46
28302_hip,12.80826431,28302,89.72181858,0.874,K2III...,5.7
91755_hip,55.53945722,91755,280.6581396,-0.07,B9.5p...,5.03
56647_hip,-0.823748681,56647,174.2372109,0.983,G9III,4.3
106003_hip,32.22532973,106003,322.0343803,0.333,F0V,5.75
46358_hip,-71.6018951,46358,141.7762865,1.079,K2III,5.46
28287_hip,-44.03456251,28287,89.65644542,1.061,G8II,5.81
83367_hip,25.50561962,83367,255.5779009,1.018,G7III:,5.76
78655_hip,-38.60254059,78655,240.850789,-0.146,B6III/IV,4.9
34495_hip,-39.6556567,34495,107.2127835,-0.179,B3IV/V,4.83
103673_hip,-51.26531189,103673,315.089507,0.48,F5IV-V,5.76
80473_hip,-23.4471785,80473,246.3963232,0.227,B2V,4.57
8832_hip,19.29385177,8832,28.38255961,-0.047,A1p Si,3.88
14632_hip,49.61327752,14632,47.26674871,0.595,G0V,4.05
76568_hip,46.79775126,76568,234.5676105,0.353,F2V,5.76
73199_hip,65.9324602,73199,224.3958634,1.59,M5III,4.63
29276_hip,-54.9686447,29276,92.5746206,-0.229,B0.5IV,4.72
86019_hip,-11.24199906,86019,263.6931291,0.013,B8Vn,5.54
99080_hip,23.61442518,99080,301.7225315,-0.162,B3V,5.08
57443_hip,-40.50035391,57443,176.6294666,0.664,G3/G5V,4.89
37229_hip,-26.8038363,37229,114.7077924,-0.159,B5IV,3.8
64823_hip,13.67575121,64823,199.3151176,1.304,K3III,5.33
26868_hip,-34.66781208,26868,85.56331056,-0.032,B9/B9.5V,5.29
90037_hip,-38.65689372,90037,275.5773855,1.498,K4/K5III,5.09
44946_hip,22.04544558,44946,137.3397235,0.97,K0III,5.16
77516_hip,-3.430207742,77516,237.405035,-0.036,A0V,3.54
8198_hip,9.157735787,8198,26.34846064,0.942,K0III,4.26
3300_hip,50.51252576,3300,10.51623134,-0.105,B2.5V,4.8
32226_hip,3.93252783,32226,100.9110231,-0.046,B0III,5.88
3083_hip,49.35458862,3083,9.79122542,1.644,K5III,5.45
7601_hip,-82.97499539,7601,24.48151406,0.62,G2V,5.88
92175_hip,-4.747867332,92175,281.7936368,1.087,G5II...,4.22
85185_hip,16.30100632,85185,261.1314049,0.074,A3V,5.75
27265_hip,15.82249706,27265,86.68956956,-0.061,B8IIIMNp...,6
74296_hip,-84.78781204,74296,227.7867268,-0.031,B9.5V,5.88
12653_hip,-50.80029384,12653,40.63944366,0.561,G3IV,5.4
2876_hip,60.32621461,2876,9.113939724,0.294,A4III,5.78
93624_hip,-51.01860365,93624,285.9898298,1.236,K0/K1III,5.93
92931_hip,-23.1737512,92931,284.0027989,-0.021,B6III,5.91
99853_hip,23.50890567,99853,303.8759955,1.016,G2Ib SB,5.18
50083_hip,-66.37281136,50083,153.3776359,0.217,Am,5.15
110103_hip,62.80438774,110103,334.5527058,1.256,K3III,5.75
17167_hip,-5.210706107,17167,55.15972166,-0.145,B9IIIp Si,5.53
62886_hip,21.2449428,62886,193.3239344,0.904,G8III,4.89
814_hip,-82.22404699,814,2.509065245,1.049,K1/K2III,5.29
81252_hip,-65.49539896,81252,248.9367445,0.949,G8/K0III,5.5
20922_hip,-13.04836956,20922,67.2788561,-0.202,B2V:ne,5.61
16341_hip,-5.07514548,16341,52.65440695,-0.092,B9Vs,4.74
112203_hip,-41.41434678,112203,340.8749027,1.027,K0III,4.84
35136_hip,47.23996384,35136,108.9589106,0.576,G0V,5.54
48527_hip,-51.14671326,48527,148.4587434,-0.152,B2V,5.95
96483_hip,-7.027477228,96483,294.2227056,-0.046,B0.5III,4.93
93194_hip,32.68955742,93194,284.7359277,-0.049,B9III,3.25
4577_hip,-29.35744905,4577,14.65150376,-0.154,B7IIIp,4.3
62223_hip,45.44025619,62223,191.2826124,2.994,C7Iab,5.42
103598_hip,59.43859409,103598,314.8557657,1.411,K4III,5.54
57632_hip,14.57206032,57632,177.2649066,0.09,A3Vvar,2.14
20889_hip,19.18043155,20889,67.15416474,1.014,K0III,3.53
69389_hip,2.409432693,69389,213.0658514,-0.118,B9p Si,4.99
91971_hip,37.60511483,91971,281.1931559,0.192,Am,4.34
105199_hip,62.58557261,105199,319.6448812,0.257,A7IV-V,2.45
110386_hip,12.20518609,110386,335.3794792,-0.132,B2IV-V,4.82
950_hip,-35.13311958,950,2.933369278,0.459,F3/F5V,5.24
28812_hip,5.419969613,28812,91.24242852,1.047,G7III:,5.67
82172_hip,42.23891803,82172,251.8322777,1.504,M4IIIa,5.86
34182_hip,22.63745849,34182,106.3265406,-0.027,B8Vn,6
39429_hip,-40.0031477,39429,120.8960278,-0.269,O5IAf,2.21
65378_hip,54.92536175,65378,200.9814288,0.057,A2V,2.23
93085_hip,-21.1066543,93085,284.4325065,1.151,G8/K0II/III,3.52
31637_hip,-36.99065085,31637,99.30764436,-0.112,B6IV,5.72
34267_hip,34.47396758,34267,106.5482977,0.909,G8IV,5.55
25790_hip,15.36044913,25790,82.60902153,0.103,A3Vn,5.93
68269_hip,-24.97224873,68269,209.6297748,-0.086,B8V,5.2
2661_hip,-29.5582782,2661,8.421010034,1.262,K1III,5.55
35044_hip,-27.03799562,35044,108.7131728,1.22,K3III,5.58
5494_hip,25.45776341,5494,17.58104718,1.466,K5III,5.81
677_hip,29.09043199,677,2.096910713,-0.038,B9p,2.07
65479_hip,-64.48514427,65479,201.3080283,0.411,F2III,5.32
116758_hip,-14.2221779,116758,354.9461166,0.257,A7IV,4.97
21770_hip,-41.86375251,21770,70.14046881,0.342,F2V,4.44
25488_hip,-40.94350961,25488,81.77216893,0.239,A7m,5.86
78493_hip,29.85106144,78493,240.3606873,-0.05,A0p...,4.98
90595_hip,-14.56581345,90595,277.2993907,0.076,A1IV/V,4.67
1473_hip,36.78522405,1473,4.581903703,0.054,A2V,4.51
16826_hip,48.19263365,16826,54.12241189,-0.058,B5Ve,4.32
43899_hip,-16.70874809,43899,134.142194,1.544,K3III,5.95
85267_hip,-56.37772676,85267,261.3485794,-0.15,B1Ib,3.31
72125_hip,16.96427976,72125,221.3102504,0.972,K0III,4.6
115755_hip,42.91201008,115755,351.7808351,-0.007,B9III,5.75
116355_hip,33.49732855,116355,353.659181,1.042,K0III:,5.63
20271_hip,-7.592493484,20271,65.17847704,-0.124,B5III,5.85
23766_hip,61.16975617,23766,76.62377867,1.38,K5II,6
102531_hip,16.1241336,102531,311.6619334,0.495,A2Ia+...,5.15
13121_hip,25.18806369,13121,42.19126771,-0.033,A0V,5.89
59517_hip,-62.95077315,59517,183.0915827,0.253,B9Ia,5.91
45336_hip,2.3142803,45336,138.5910791,-0.06,B9.5V,3.89
37345_hip,-37.57942219,37345,114.991628,-0.04,B4III,5.99
12719_hip,27.70714655,12719,40.86296995,-0.122,B3V,4.65
20591_hip,33.95968652,20591,66.1560941,0.4,F4V,5.77
46776_hip,-1.184663786,46776,142.9955337,0.109,A3V,4.54
105497_hip,49.3888481,105497,320.5017432,1.1,K0III,5.68
40084_hip,-12.92699871,40084,122.8179405,0.939,K0III,4.72
80375_hip,55.20509584,80375,246.1055786,0.001,A2svar...,5.75
61966_hip,-59.68581953,61966,190.4857011,-0.044,B6IV,4.91
51610_hip,-44.61850771,51610,158.1400424,0.92,G6/G8III,5.91
86736_hip,-21.68319399,86736,265.8574728,0.469,F6/F7V,4.86
100069_hip,40.7320823,100069,304.529117,0.073,O9V,5.83
13884_hip,-64.07128407,13884,44.69915268,0.126,A5III,4.98
52686_hip,18.89152299,52686,161.6022714,1.134,K3III,5.5
94083_hip,76.56050217,94083,287.2911586,0.308,A9V,5.11
12239_hip,65.74533624,12239,39.40028258,1.561,K5III,5.8
20042_hip,-33.79834786,20042,64.47359293,-0.108,B9V,3.55
80945_hip,-41.81714466,80945,247.9240359,0.299,B1Ia,5.31
60941_hip,24.10892524,60941,187.3626758,0.445,F5III,5.47
28949_hip,-4.193836102,28949,91.66140133,-0.122,B5IV,5.37
92953_hip,-42.71067569,92953,284.0706298,0.998,G6III-IV,5.35
37606_hip,-45.17311793,37606,115.7379029,0.765,G5IV,5.04
73273_hip,-43.13396008,73273,224.6330285,-0.184,B2III,2.68
112716_hip,-13.59263187,112716,342.3979262,1.57,K5III,4.05
40881_hip,24.02231363,40881,125.1339005,-0.039,B9.5V,5.92
72197_hip,-25.44318067,72197,221.5003331,0.315,F0V + G/K,5.15
71121_hip,-50.45715741,71121,218.1544017,-0.177,B2III,4.44
765_hip,-45.74742618,765,2.352674945,1.013,K0III,3.88
39023_hip,-23.31039596,39023,119.7738126,1.111,G8II,5.09
70400_hip,5.820130584,70400,216.0472694,0.124,A5V,5.1
108195_hip,-61.88660835,108195,328.7974708,0.393,F1III,5.92
18724_hip,12.49034659,18724,60.17006562,-0.099,B3V + A,3.41
84887_hip,24.4994352,84887,260.2258584,0,A2V,5.13
114375_hip,-22.45761141,114375,347.4787483,0.674,A3IV:,4.71
33018_hip,33.96125399,33018,103.1972425,0.102,A3III,3.6
25539_hip,21.93696527,25539,81.90868809,-0.14,B2.5IV,4.88
76126_hip,-16.85284434,76126,233.2300884,-0.148,B3V,5.53
14293_hip,-7.600857024,14293,46.06881559,0.193,A8V,5.26
22565_hip,18.83986122,22565,72.84359342,0.214,A7IV-V,5.08
16664_hip,24.46439289,16664,53.61093721,0.123,A3V,5.95
20641_hip,22.19999802,20641,66.35423116,0.25,A7V,5.27
5742_hip,24.58371315,5742,18.4372798,1.047,K0III...,4.67
107151_hip,5.680137391,107151,325.5643814,1.653,M2III,5.3
84731_hip,-59.69461184,84731,259.8021204,1.389,K2IIICN...,5.93
91926_hip,39.61272155,91926,281.0949178,0.18,A8Vn,4.59
78442_hip,4.427363135,78442,240.213057,1.003,K0III:,5.82
60718_hip,-63.09909166,60718,186.6495658,-0.243,B0.5IV,0.77
21148_hip,53.91083011,21148,68.00766596,0.119,B0III SB,5.78
42715_hip,-53.1000564,42715,130.5791353,-0.127,B8...,5.49
29048_hip,-19.16586629,29048,91.92349197,1.661,M1III,5.28
90067_hip,17.82661627,90067,275.7043339,1.25,K3III,5.25
40680_hip,-65.61319176,40680,124.5783617,1.129,K1III,5.06
105282_hip,49.51029401,105282,319.8697939,-0.119,B6V,5.75
46460_hip,-66.70187737,46460,142.1272792,0.012,A0V,5.9
27100_hip,-65.73552592,27100,86.19324494,0.217,A7V,4.34
47193_hip,81.32638208,47193,144.2720294,1.488,K3III,4.28
73350_hip,4.567761225,73350,224.8463141,1.615,M1III,5.91
21604_hip,20.68472222,21604,69.56595752,-0.019,B8V,5.85
81497_hip,48.92834255,81497,249.6868554,1.562,M2.5III,4.86
66924_hip,-41.4010433,66924,205.7292605,1.019,K0III,5.96
13847_hip,-40.30467242,13847,44.56531119,0.128,A4III+...,2.88
95372_hip,29.62133757,95372,291.0315786,-0.12,B3IV,4.99
91975_hip,2.060038266,91975,281.2080754,-0.055,B9V,5.02
26535_hip,-6.573958701,26535,84.65822074,-0.216,B1.5IV,5.96
75049_hip,29.61620896,75049,230.0356595,1.015,K0III,5.51
43496_hip,-7.177225639,43496,132.8933794,0.15,A4m,5.55
145_hip,-3.027503823,145,0.456035122,-0.128,B7III-IV,5.13
38656_hip,-57.30280648,38656,118.7221575,1.298,K3/K4III,5.62
116957_hip,-15.44803278,116957,355.6159295,1.344,K3III,5.27
31946_hip,71.74878589,31946,100.1343825,1.223,K0III,5.88
111123_hip,-10.67795002,111123,337.6617336,-0.053,A0IVs,4.82
95477_hip,-24.50857507,95477,291.3187142,0.235,A4IV/V,5.02
105913_hip,-42.54793048,105913,321.7567612,0.392,Am,5.5
77907_hip,43.13856713,77907,238.6577103,1.645,M3III,5.35
32912_hip,-70.96341124,32912,102.8624429,-0.11,B7IV,5.41
22453_hip,37.48827484,22453,72.47765965,1.447,K4II,4.89
94477_hip,2.293707429,94477,288.4279287,-0.071,B8II-III,5.14
9572_hip,-15.30593206,9572,30.7440378,0.966,K0II/III,5.87
11345_hip,-12.29047964,11345,36.48752198,-0.027,A0V,4.88
55219_hip,33.09430567,55219,169.6197366,1.4,K3III SB,3.49
89440_hip,-20.38797398,89440,273.8040455,-0.023,B0.5Ib/II,5.96
22393_hip,31.43737497,22393,72.30352712,1.132,K2III,5.57
25945_hip,18.59423429,25945,83.05312933,2.06,M2Ib,4.32
94624_hip,15.08365149,94624,288.8337097,1.067,G8II-III,5.58
118077_hip,55.70570548,118077,359.2853029,0.478,G8Ib,5.57
58921_hip,-60.96825207,58921,181.2384001,1.691,M2III,5.95
42624_hip,-47.31712459,42624,130.3047125,0.137,A5II,4.74
60449_hip,-35.41267743,60449,185.897583,-0.066,B8/B9V,5.32
85930_hip,16.31755321,85930,263.4141188,1.002,K0III:,5.68
68756_hip,64.37585051,68756,211.0972907,-0.049,A0III SB,3.67
100587_hip,32.19017195,100587,305.9650859,1.331,K3III,4.43
52595_hip,-80.46959695,52595,161.3179742,0.957,K0III,5.46
39863_hip,-2.983785945,39863,122.1485328,0.97,G2Ib,4.36
82028_hip,15.74528881,82028,251.3438324,1.637,M3III,5.6
52701_hip,-64.2632416,52701,161.623284,-0.077,B7IV,5.23
26064_hip,18.54023094,26064,83.38179108,-0.022,B2IV-Ve,5.67
61309_hip,33.24758364,61309,188.4121642,1.011,K0IIICN...,5.42
37629_hip,28.88350961,37629,115.8280271,1.118,K1III SB,4.23
31789_hip,39.90255877,31789,99.70491759,-0.075,B8III,5.34
53778_hip,-14.08336831,53778,165.0487234,1.501,K5III,5.86
116820_hip,-32.07312485,116820,355.1589549,0.965,K0III,5.3
34670_hip,-48.93209831,34670,107.6978476,1.251,K2III,5.12
93718_hip,31.74407174,93718,286.2411465,1.548,M0III,5.63
92728_hip,36.97172123,92728,283.4314985,-0.138,B2.5V,5.58
67288_hip,-17.85983898,67288,206.8557994,1.623,M2III,5.41
813_hip,11.14581307,813,2.50917617,-0.064,B9V,5.54
18255_hip,-2.954729859,18255,58.57292521,0.672,G8III,4.46
30565_hip,-69.69029879,30565,96.36928656,0.971,G8III,5.37
61960_hip,10.23562538,61960,190.4710689,0.076,A0V,4.88
20354_hip,46.4988779,20354,65.38819502,-0.022,B4IV,4.8
90637_hip,23.86620171,90637,277.3987934,-0.096,B6IV,5.87
27483_hip,39.18107112,27483,87.29349215,0.949,G8III,4.51
10320_hip,-30.72382514,10320,33.22696028,-0.013,A0V,5.27
23408_hip,0.722111745,23408,75.45980428,1.267,K0,5.91
25993_hip,-38.51337151,25993,83.21422692,1.224,K2/K3III,5.45
42088_hip,-49.94420335,42088,128.6816557,1.304,K1/K2II,5.01
41375_hip,-3.987479038,41375,126.6133689,0.218,A5III-IV,5.6
37174_hip,-48.60143564,37174,114.5758668,0.683,F4Iab,5.68
74386_hip,18.97603118,74386,228.0177601,1.414,M4III,5.9
60795_hip,55.71272447,60795,186.8962672,1.582,M2III,5.68
27621_hip,-52.10887273,27621,87.72175357,0.96,G8III,5.16
47544_hip,31.27781719,47544,145.3963166,1.579,K6III,5.9
109972_hip,57.22023845,109972,334.1106819,0.95,G8III,5.88
116323_hip,-1.247567161,116323,353.5375718,0.299,A2m,5.91
67057_hip,-16.17907241,67057,206.1242788,0.805,G1IV/V,5.55
19949_hip,53.6117991,19949,64.17953476,0.052,A2Vn,5.2
104194_hip,47.64840356,104194,316.6503907,1.569,K4II,4.56
44892_hip,26.62911175,44892,137.1972093,0.654,G5IV,5.95
88714_hip,-50.09147713,88714,271.6577964,-0.101,B2Ib,3.65
85805_hip,68.13502439,85805,262.9911197,1.077,K0III,5.07
85693_hip,26.11064528,85693,262.6846248,1.434,K3IIIvar,4.41
71002_hip,-67.71719693,71002,217.8185071,1.006,K1III,5.84
56473_hip,16.79691495,56473,173.6770479,-0.156,B4V,5.95
81854_hip,77.51397279,81854,250.776204,0.43,F4V,5.99
113136_hip,-15.82082024,113136,343.6625521,0.066,A3V,3.27
23221_hip,-10.26332504,23221,74.96021841,0.797,G4V,5.39
91117_hip,-8.244072916,91117,278.8017778,1.317,K2III,3.85
90441_hip,0.196108455,90441,276.8021184,0.487,G0III+...,5.2
55280_hip,-64.58249071,55280,169.8184753,0.471,F6IV,5.99
85290_hip,60.04839798,85290,261.422309,0.024,A1Vn,5.65
81141_hip,-70.98809744,81141,248.5805838,1.235,K1IIICN...,5.5
70327_hip,8.446617134,70327,215.8445653,0.01,A0V,4.86
88192_hip,2.931567611,88192,270.1613157,0.029,B5Ib,3.93
109289_hip,-34.04384111,109289,332.1080512,1.499,K4III,4.99
113902_hip,-41.478896,113902,345.9984967,1.069,K0III,5.79
28484_hip,-51.21631955,28484,90.20487606,0.207,A1m...,5.65
3138_hip,21.4384951,3138,9.981548996,1.16,F3V...,5.36
35749_hip,-5.982828584,35749,110.6057899,0.352,F3IV,5.83
105898_hip,48.83516845,105898,321.7150888,0.108,A6pe...,5.29
71974_hip,-24.99775316,71974,220.8064651,0.006,B9.5V,5.7
112935_hip,9.835664515,112935,343.1003145,0.487,F7IV,5.16
87836_hip,-28.06539356,87836,269.1743337,0.207,A7III/IV,5.76
28358_hip,54.28465615,28358,89.88181908,1.01,K0III,3.72
80883_hip,1.983923129,80883,247.7284288,0.022,A2V,3.82
100221_hip,62.25747223,100221,304.9029944,-0.043,B9V,5.71
117761_hip,-3.155481623,117761,358.2315226,1.069,G9III,5.93
20860_hip,83.80779018,20860,67.05530219,-0.106,B5V,5.51
80331_hip,61.51421312,80331,245.9978587,0.91,G8III,2.73
35120_hip,7.977742437,35120,108.914292,1.537,M4III,5.78
105811_hip,36.66738607,105811,321.4459383,0.033,B0Ib,5.93
116805_hip,44.33393168,116805,355.1021173,-0.071,B9IVn,4.15
92112_hip,75.43396413,92112,281.5926483,0.049,A1Vn,5.37
51194_hip,-65.7046639,51194,156.8553478,0.091,A2V,6
15219_hip,50.93766392,15219,49.05084766,1.107,G5II,5.04
13473_hip,-38.43700368,13473,43.39332117,0.437,F5V,5.93
78481_hip,17.81839727,78481,240.3096572,0.992,G8III,5.1
24786_hip,-18.13005042,24786,79.71030085,0.572,G0V,5.96
43797_hip,-54.96576824,43797,133.7990908,0.481,F6V,5.7
5454_hip,19.6584081,5454,17.45500808,0.697,G0III,5.57
5317_hip,43.94209203,5317,17.00353724,0.109,A3m,5.04
99473_hip,-0.821460985,99473,302.8261895,-0.066,B9.5III,3.24
